----------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
Accel-Sim-build,,,,,,,,,,,,,,,,,
H200-SASS-accel-ee0dce3-gpgpu-59f9aa6,102.7883,55.6233,76.4580,0.4603,5340.4365,0.0072,931.0145,8.6872,50.8502,0.2326,519.1575,749.4027,60.7581,43.3500,91.5673,104.1501,1075.3
H200-SASS-accel-20452b0-gpgpu-ff697f9,102.7883,55.6233,76.4580,0.4603,5340.4365,0.0072,931.0145,8.6872,50.8502,0.2326,519.1575,749.4027,60.7581,43.3500,91.5673,104.1501,508.4

----------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
gpu_occupancy\s*=\s*(.*)%,,,,,,,,,,,,,,,,,
CFG,l1_bw_32f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfPKf--0,l1_bw_64f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PdS0_--0,l1_bw_128/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfS0_--0,l1_lat/__blocks_1___fast--_Z6l1_latPjS_PmS0_jj--0,l2_bw_64f/__tpb_1024___tpsm_1024___fast--_Z5l2_bwPjS_PdS0_jj--0,l2_lat/__fast--_Z10l2_hit_latPjS_PmS0_--0,mem_bw/__tpb_1024___tpsm_1024--_Z6mem_bwPfS_S_S_S_S_PjS0_j--0,mem_lat/__fast--_Z7mem_latPjS_PmS0_j--0,shared_bw/__tpb_1024___tpsm_1024___blocks_1--_Z9shared_bwPmS_Pjj--0,shared_lat/__blocks_1--_Z10shared_latPjS_Pmj--0,shared_bank_conflicts/1--_Z18transposeCoalescedPfS_ii--0,shared_bank_conflicts/2--_Z24transposeNoBankConflictsPfS_ii--0,MaxIops_int32/__tpb_1024____blocks_1--_Z9max_flopsIiEvPjS0_PT_S2_S2_--0,l1_shared_bw/__tpb_1024____blocks_1--_Z9shared_bwPjS_S_S_j--0,l1_bw_32f_unroll/__tpb_1024___blocks_1--_Z5l1_bwPjS_PfS0_--0,l1_bw_32f_unroll_large/__tpb_1024____blocks_1--_Z5l1_bwPjS_PfS0_--0,AV--VG
H200-SASS-accel-f56ba0a-gpgpu-0a789ab,49.9850,49.6967,49.9859,1.5625,NA,1.5625,49.9812,1.5625,49.9500,1.5625,NA,NA,NA,NA,NA,NA,39.8
H200-SASS-accel-1c450ae-gpgpu-e4a8836,49.9850,49.6967,49.9859,1.5625,NA,1.5625,49.9812,1.5625,49.9500,1.5625,NA,NA,NA,NA,NA,NA,39.8
H200-SASS-accel-b9da7ee-gpgpu-e4a8836,49.9850,49.6967,49.9859,1.5625,NA,1.5625,49.9812,1.5625,49.9500,1.5625,NA,NA,NA,NA,NA,NA,39.8
H200-SASS-accel-b4dd5bb-gpgpu-e4a8836,49.9850,49.6967,49.9859,1.5625,NA,1.5625,49.9812,1.5625,49.9500,1.5625,NA,NA,NA,NA,NA,NA,39.8
H200-SASS-accel-a0575d5-gpgpu-0f3a798,49.9850,49.6967,49.9859,1.5625,NA,1.5625,49.9916,1.5625,49.9500,1.5625,NA,NA,NA,NA,NA,NA,39.5
H200-SASS-accel-826d0fd-gpgpu-0f3a798,49.9850,49.6967,49.9859,1.5625,NA,1.5625,49.9916,1.5625,49.9500,1.5625,NA,NA,NA,NA,NA,NA,28.4
H200-SASS-accel-ae93dc4-gpgpu-b464869,49.9990,49.9099,49.9934,1.5625,99.7248,1.5625,49.9829,1.5625,49.9970,1.5625,24.3408,23.6744,49.9220,49.9993,49.9949,49.9949,41.4
H200-SASS-accel-7e1bdc7-gpgpu-b464869,49.9990,49.9099,49.9934,1.5625,99.7248,1.5625,49.9829,1.5625,49.9970,1.5625,24.3408,23.6744,49.9220,49.9993,49.9949,49.9949,41.4
H200-SASS-accel-88ca971-gpgpu-b464869,49.9990,49.9099,49.9934,1.5625,99.7248,1.5625,49.9829,1.5625,49.9970,1.5625,24.3408,23.6744,49.9220,49.9993,49.9949,49.9949,41.4
H200-SASS-accel-c0fe2dc-gpgpu-b464869,49.9990,49.9099,49.9934,1.5625,99.7248,1.5625,49.9829,1.5625,49.9970,1.5625,24.3408,23.6744,49.9220,49.9993,49.9949,49.9949,41.4
H200-SASS-accel-9e36462-gpgpu-b464869,49.9990,49.9099,49.9934,1.5625,99.7248,1.5625,49.9829,1.5625,49.9970,1.5625,24.3408,23.6744,49.9220,49.9993,49.9949,49.9949,41.4
H200-SASS-accel-342cc02-gpgpu-01f6fc4,49.9935,49.9092,49.9934,1.5625,99.7462,1.5625,49.9702,1.5625,49.9970,1.5625,24.3137,23.6279,49.9220,49.9993,49.9949,49.9948,41.4
H200-SASS-accel-1ec7713-gpgpu-9783b92,49.9949,49.9095,49.9934,1.5625,99.7275,1.5625,49.9786,1.5625,49.9970,1.5625,24.3695,23.8204,49.9212,49.9993,49.9950,49.9949,41.4
H200-SASS-accel-0b5b590-gpgpu-9783b92,49.9949,49.9095,49.9934,1.5625,99.7275,1.5625,49.9786,1.5625,49.9970,1.5625,24.3695,23.8204,49.9212,49.9993,49.9950,49.9949,41.4
H200-SASS-accel-e974aca-gpgpu-9783b92,49.9949,49.9095,49.9934,1.5625,99.7275,1.5625,49.9786,1.5625,49.9970,1.5625,24.3695,23.8204,49.9212,49.9993,49.9950,49.9949,41.4
H200-SASS-accel-ebf1186-gpgpu-9783b92,49.9949,49.9095,49.9934,1.5625,99.7275,1.5625,49.9786,1.5625,49.9970,1.5625,24.3695,23.8204,49.9212,49.9993,49.9950,49.9949,41.4
H200-SASS-accel-f7c8c46-gpgpu-0c33f5a,49.9949,49.9095,49.9934,1.5625,99.7274,1.5625,49.9684,1.5625,49.9970,1.5625,24.3695,23.8279,49.9212,49.9993,49.9950,49.9948,41.4
H200-SASS-accel-08de43a-gpgpu-0c33f5a,49.9949,49.9095,49.9934,1.5625,99.7274,1.5625,49.9684,1.5625,49.9970,1.5625,24.3695,23.8279,49.9212,49.9993,49.9950,49.9948,41.4
H200-SASS-accel-43c51cb-gpgpu-0c33f5a,49.9949,49.9095,49.9934,1.5625,99.7274,1.5625,49.9684,1.5625,49.9970,1.5625,24.3695,23.8279,49.9212,49.9993,49.9950,49.9948,41.4
H200-SASS-accel-e83e5f9-gpgpu-0c33f5a,49.9949,49.9095,49.9934,1.5625,99.7274,1.5625,49.9684,1.5625,49.9970,1.5625,24.3695,23.8279,49.9212,49.9993,49.9950,49.9948,41.4
H200-SASS-accel-e1c2b67-gpgpu-0c33f5a,49.9949,49.9095,49.9934,1.5625,99.7274,1.5625,49.9684,1.5625,49.9970,1.5625,24.3695,23.8279,49.9212,49.9993,49.9950,49.9948,41.4
H200-SASS-accel-148dbe5-gpgpu-8172043,49.9949,49.9095,49.9934,1.5625,99.7274,1.5625,49.9684,1.5625,49.9970,1.5625,24.3695,23.8279,49.9212,49.9993,49.9950,49.9948,41.4
H200-SASS-accel-b35523e-gpgpu-05e8c7e,49.9949,49.9095,49.9934,1.5625,99.7274,1.5625,49.9684,1.5625,49.9970,1.5625,24.3695,23.8279,49.9212,49.9993,49.9950,49.9948,41.4
H200-SASS-accel-8a6539a-gpgpu-3197413,49.9949,49.9095,49.9934,1.5625,99.7274,1.5625,49.9684,1.5625,49.9970,1.5625,24.3695,23.8279,49.9212,49.9993,49.9950,49.9948,41.4
H200-SASS-accel-0cee02c-gpgpu-10b44a9,49.9949,49.9095,49.9934,1.5625,99.7274,1.5625,49.9684,1.5625,49.9970,1.5625,24.3695,23.8279,49.9212,49.9993,49.9950,49.9948,41.4
H200-SASS-accel-0223e0e-gpgpu-fe9e5ea,49.9949,49.9095,49.9934,1.5625,99.7274,1.5625,49.9684,1.5625,49.9970,1.5625,24.3695,23.8279,49.9212,49.9993,49.9950,49.9948,41.4
H200-SASS-accel-6a44245-gpgpu-59f9aa6,49.9949,49.9095,49.9934,1.5625,99.7274,1.5625,49.9684,1.5625,49.9970,1.5625,24.3695,23.8279,49.9212,49.9993,49.9950,49.9948,41.4
H200-SASS-accel-94f8725-gpgpu-59f9aa6,49.9949,49.9095,49.9934,1.5625,99.7274,1.5625,49.9684,1.5625,49.9970,1.5625,24.3695,23.8279,49.9212,49.9993,49.9950,49.9948,41.4
H200-SASS-accel-e9bbcac-gpgpu-59f9aa6,49.9949,49.9095,49.9934,1.5625,99.7274,1.5625,49.9684,1.5625,49.9970,1.5625,24.3695,23.8279,49.9212,49.9993,49.9950,49.9948,41.4
H200-SASS-accel-ee0dce3-gpgpu-59f9aa6,49.9949,49.9095,49.9934,1.5625,99.7274,1.5625,49.9684,1.5625,49.9970,1.5625,24.3695,23.8279,49.9212,49.9993,49.9950,49.9948,41.4
H200-SASS-accel-20452b0-gpgpu-ff697f9,49.9949,49.9095,49.9934,1.5625,99.7274,1.5625,49.9684,1.5625,49.9970,1.5625,24.3695,23.8279,49.9212,49.9993,49.9950,49.9948,37.7

----------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
L2_BW\s*=\s*(.*)\s*GB\/Sec,,,,,,,,,,,,,,,,,
CFG,l1_bw_32f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfPKf--0,l1_bw_64f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PdS0_--0,l1_bw_128/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfS0_--0,l1_lat/__blocks_1___fast--_Z6l1_latPjS_PmS0_jj--0,l2_bw_64f/__tpb_1024___tpsm_1024___fast--_Z5l2_bwPjS_PdS0_jj--0,l2_lat/__fast--_Z10l2_hit_latPjS_PmS0_--0,mem_bw/__tpb_1024___tpsm_1024--_Z6mem_bwPfS_S_S_S_S_PjS0_j--0,mem_lat/__fast--_Z7mem_latPjS_PmS0_j--0,shared_bw/__tpb_1024___tpsm_1024___blocks_1--_Z9shared_bwPmS_Pjj--0,shared_lat/__blocks_1--_Z10shared_latPjS_Pmj--0,shared_bank_conflicts/1--_Z18transposeCoalescedPfS_ii--0,shared_bank_conflicts/2--_Z24transposeNoBankConflictsPfS_ii--0,MaxIops_int32/__tpb_1024____blocks_1--_Z9max_flopsIiEvPjS0_PT_S2_S2_--0,l1_shared_bw/__tpb_1024____blocks_1--_Z9shared_bwPjS_S_S_j--0,l1_bw_32f_unroll/__tpb_1024___blocks_1--_Z5l1_bwPjS_PfS0_--0,l1_bw_32f_unroll_large/__tpb_1024____blocks_1--_Z5l1_bwPjS_PfS0_--0,AV--VG
H200-SASS-accel-f56ba0a-gpgpu-0a789ab,0.2137,2.9624,0.2229,5.2757,NA,0.2099,3003.0645,14.2902,0.1650,0.0008,NA,NA,NA,NA,NA,NA,1006.7
H200-SASS-accel-1c450ae-gpgpu-e4a8836,0.2137,2.9624,0.2229,5.2757,NA,0.2099,3003.0645,14.2902,0.1650,0.0008,NA,NA,NA,NA,NA,NA,1006.7
H200-SASS-accel-b9da7ee-gpgpu-e4a8836,0.2137,2.9624,0.2229,5.2757,NA,0.2099,3003.0645,14.2902,0.1650,0.0008,NA,NA,NA,NA,NA,NA,1006.7
H200-SASS-accel-b4dd5bb-gpgpu-e4a8836,0.2137,2.9624,0.2229,5.2757,NA,0.2099,3003.0645,14.2902,0.1650,0.0008,NA,NA,NA,NA,NA,NA,1006.7
H200-SASS-accel-a0575d5-gpgpu-0f3a798,0.2137,2.9624,0.2229,5.2757,NA,0.2099,3232.6134,14.2902,0.1650,0.0008,NA,NA,NA,NA,NA,NA,1265.7
H200-SASS-accel-826d0fd-gpgpu-0f3a798,0.2137,2.9624,0.2229,5.2757,NA,0.2099,3232.6134,14.2902,0.1650,0.0008,NA,NA,NA,NA,NA,NA,361.8
H200-SASS-accel-ae93dc4-gpgpu-b464869,0.3204,4.3662,0.3198,7.8119,8750.0049,0.2841,4152.9557,19.6641,0.2376,0.0012,633.7547,903.6694,0.5760,0.0202,0.5275,3.7062,1352.4
H200-SASS-accel-7e1bdc7-gpgpu-b464869,0.3204,4.3662,0.3198,7.8119,8750.0049,0.2841,4152.9557,19.6641,0.2376,0.0012,633.7547,903.6694,0.5760,0.0202,0.5275,3.7062,1352.4
H200-SASS-accel-88ca971-gpgpu-b464869,0.3204,4.3662,0.3198,7.8119,8750.0049,0.2841,4152.9557,19.6641,0.2376,0.0012,633.7547,903.6694,0.5760,0.0202,0.5275,3.7062,1352.4
H200-SASS-accel-c0fe2dc-gpgpu-b464869,0.3204,4.3662,0.3198,7.8119,8750.0049,0.2841,4152.9557,19.6641,0.2376,0.0012,633.7547,903.6694,0.5760,0.0202,0.5275,3.7062,1352.4
H200-SASS-accel-9e36462-gpgpu-b464869,0.3204,4.3662,0.3198,7.8119,8750.0049,0.2841,4152.9557,19.6641,0.2376,0.0012,633.7547,903.6694,0.5760,0.0202,0.5275,3.7062,1352.4
H200-SASS-accel-342cc02-gpgpu-01f6fc4,0.3203,4.3705,0.3198,7.8119,9115.7743,0.2841,4156.6342,19.6641,0.2376,0.0012,633.4647,902.8834,0.5760,0.0199,0.5275,3.7117,1396.2
H200-SASS-accel-1ec7713-gpgpu-9783b92,0.3202,4.3741,0.3198,7.8122,11535.8593,0.2864,5469.8990,19.6918,0.2376,0.0012,645.3778,931.0226,0.5760,0.0199,0.5276,3.7223,1741.3
H200-SASS-accel-0b5b590-gpgpu-9783b92,0.3202,4.3741,0.3198,7.8122,11535.8593,0.2864,5469.8990,19.6918,0.2376,0.0012,645.3778,931.0226,0.5760,0.0199,0.5276,3.7223,1741.3
H200-SASS-accel-e974aca-gpgpu-9783b92,0.3202,4.3741,0.3198,7.8122,11535.8593,0.2864,5469.8990,19.6918,0.2376,0.0012,645.3778,931.0226,0.5760,0.0199,0.5276,3.7223,1741.3
H200-SASS-accel-ebf1186-gpgpu-9783b92,0.3202,4.3741,0.3198,7.8122,11535.8593,0.2864,5469.8990,19.6918,0.2376,0.0012,645.3778,931.0226,0.5760,0.0199,0.5276,3.7223,1741.3
H200-SASS-accel-f7c8c46-gpgpu-0c33f5a,0.3202,4.3741,0.3198,7.8122,11555.9865,0.2864,4736.9386,19.6918,0.2376,0.0012,644.9768,931.0226,0.5760,0.0199,0.5276,3.7163,1702.8
H200-SASS-accel-08de43a-gpgpu-0c33f5a,0.3202,4.3741,0.3198,7.8122,11555.9865,0.2864,4736.9386,19.6918,0.2376,0.0012,644.9768,931.0226,0.5760,0.0199,0.5276,3.7163,1702.8
H200-SASS-accel-43c51cb-gpgpu-0c33f5a,0.3202,4.3741,0.3198,7.8122,11555.9865,0.2864,4736.9386,19.6918,0.2376,0.0012,644.9768,931.0226,0.5760,0.0199,0.5276,3.7163,1702.8
H200-SASS-accel-e83e5f9-gpgpu-0c33f5a,0.3202,4.3741,0.3198,7.8122,11555.9865,0.2864,4736.9386,19.6918,0.2376,0.0012,644.9768,931.0226,0.5760,0.0199,0.5276,3.7163,1702.8
H200-SASS-accel-e1c2b67-gpgpu-0c33f5a,0.3202,4.3741,0.3198,7.8122,11555.9865,0.2864,4736.9386,19.6918,0.2376,0.0012,644.9768,931.0226,0.5760,0.0199,0.5276,3.7163,1702.8
H200-SASS-accel-148dbe5-gpgpu-8172043,0.3202,4.3741,0.3198,7.8122,11555.9865,0.2864,4736.9386,19.6918,0.2376,0.0012,644.9768,931.0226,0.5760,0.0199,0.5276,3.7163,1702.8
H200-SASS-accel-b35523e-gpgpu-05e8c7e,0.3202,4.3741,0.3198,7.8122,11555.9865,0.2864,4736.9386,19.6918,0.2376,0.0012,644.9768,931.0226,0.5760,0.0199,0.5276,3.7163,1702.8
H200-SASS-accel-8a6539a-gpgpu-3197413,0.3202,4.3741,0.3198,7.8122,11555.9865,0.2864,4736.9386,19.6918,0.2376,0.0012,644.9768,931.0226,0.5760,0.0199,0.5276,3.7163,1702.8
H200-SASS-accel-0cee02c-gpgpu-10b44a9,0.3202,4.3741,0.3198,7.8122,11555.9865,0.2864,4736.9386,19.6918,0.2376,0.0012,644.9768,931.0226,0.5760,0.0199,0.5276,3.7163,1702.8
H200-SASS-accel-0223e0e-gpgpu-fe9e5ea,0.3202,4.3741,0.3198,7.8122,11555.9865,0.2864,4736.9386,19.6918,0.2376,0.0012,644.9768,931.0226,0.5760,0.0199,0.5276,3.7163,1702.8
H200-SASS-accel-6a44245-gpgpu-59f9aa6,0.3202,4.3741,0.3198,7.8122,11555.9865,0.2864,4736.9386,19.6918,0.2376,0.0012,644.9768,931.0226,0.5760,0.0199,0.5276,3.7163,1702.8
H200-SASS-accel-94f8725-gpgpu-59f9aa6,0.3202,4.3741,0.3198,7.8122,11555.9865,0.2864,4736.9386,19.6918,0.2376,0.0012,644.9768,931.0226,0.5760,0.0199,0.5276,3.7163,1702.8
H200-SASS-accel-e9bbcac-gpgpu-59f9aa6,0.3202,4.3741,0.3198,7.8122,11555.9865,0.2864,4736.9386,19.6918,0.2376,0.0012,644.9768,931.0226,0.5760,0.0199,0.5276,3.7163,1702.8
H200-SASS-accel-ee0dce3-gpgpu-59f9aa6,0.3202,4.3741,0.3198,7.8122,11555.9865,0.2864,4736.9386,19.6918,0.2376,0.0012,644.9768,931.0226,0.5760,0.0199,0.5276,3.7163,1702.8
H200-SASS-accel-20452b0-gpgpu-ff697f9,0.3202,4.3741,0.3198,7.8122,11555.9865,0.2864,4736.9386,19.6918,0.2376,0.0012,644.9768,931.0226,0.5760,0.0199,0.5276,3.7163,1119.2

----------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
gpgpu_simulation_rate\s+=\s+(.*)\s+\(inst\/sec\),,,,,,,,,,,,,,,,,
CFG,l1_bw_32f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfPKf--0,l1_bw_64f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PdS0_--0,l1_bw_128/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfS0_--0,l1_lat/__blocks_1___fast--_Z6l1_latPjS_PmS0_jj--0,l2_bw_64f/__tpb_1024___tpsm_1024___fast--_Z5l2_bwPjS_PdS0_jj--0,l2_lat/__fast--_Z10l2_hit_latPjS_PmS0_--0,mem_bw/__tpb_1024___tpsm_1024--_Z6mem_bwPfS_S_S_S_S_PjS0_j--0,mem_lat/__fast--_Z7mem_latPjS_PmS0_j--0,shared_bw/__tpb_1024___tpsm_1024___blocks_1--_Z9shared_bwPmS_Pjj--0,shared_lat/__blocks_1--_Z10shared_latPjS_Pmj--0,shared_bank_conflicts/1--_Z18transposeCoalescedPfS_ii--0,shared_bank_conflicts/2--_Z24transposeNoBankConflictsPfS_ii--0,MaxIops_int32/__tpb_1024____blocks_1--_Z9max_flopsIiEvPjS0_PT_S2_S2_--0,l1_shared_bw/__tpb_1024____blocks_1--_Z9shared_bwPjS_S_S_j--0,l1_bw_32f_unroll/__tpb_1024___blocks_1--_Z5l1_bwPjS_PfS0_--0,l1_bw_32f_unroll_large/__tpb_1024____blocks_1--_Z5l1_bwPjS_PfS0_--0,AV--VG
H200-SASS-accel-f56ba0a-gpgpu-0a789ab,108112,48411,112157,449,NA,11,25253,12818,55624,316,NA,NA,NA,NA,NA,NA,71690.5
H200-SASS-accel-1c450ae-gpgpu-e4a8836,136960,56883,110633,566,NA,11,25274,13085,57088,267,NA,NA,NA,NA,NA,NA,69858.6
H200-SASS-accel-b9da7ee-gpgpu-e4a8836,106230,46435,122630,485,NA,11,25984,12715,63338,286,NA,NA,NA,NA,NA,NA,70842.4
H200-SASS-accel-b4dd5bb-gpgpu-e4a8836,119134,51712,123748,485,NA,17,23672,19748,61108,288,NA,NA,NA,NA,NA,NA,70427.1
H200-SASS-accel-a0575d5-gpgpu-0f3a798,156470,52914,122630,536,NA,11,19478,12521,47677,385,NA,NA,NA,NA,NA,NA,68531.9
H200-SASS-accel-826d0fd-gpgpu-0f3a798,104611,51712,82750,556,NA,15,24814,12798,64756,300,NA,NA,NA,NA,NA,NA,38034.7
H200-SASS-accel-ae93dc4-gpgpu-b464869,201176,66921,152483,711,113655,13,26899,19855,81096,535,74274,128551,118812,95133,137844,217355,96223.4
H200-SASS-accel-7e1bdc7-gpgpu-b464869,150057,81261,168934,874,124255,13,28634,25077,87650,560,79579,139264,129613,113259,145335,169463,97445.5
H200-SASS-accel-88ca971-gpgpu-b464869,201176,51712,148588,566,85919,21,21813,25100,68868,321,83558,119369,70118,120665,123804,139511,83253.5
H200-SASS-accel-c0fe2dc-gpgpu-b464869,92304,37300,81426,392,139300,11,30269,14640,46156,224,87956,123790,52805,83319,76623,85700,74650.1
H200-SASS-accel-9e36462-gpgpu-b464869,117353,56883,122630,986,121980,20,23841,23379,59434,430,69632,115252,85544,99181,103650,174389,80870.2
H200-SASS-accel-342cc02-gpgpu-01f6fc4,130454,55495,138480,556,172552,20,33564,16317,72919,342,71113,111411,101839,106197,171421,196045,95305.8
H200-SASS-accel-1ec7713-gpgpu-9783b92,137993,56883,118352,536,161557,12,39424,21745,90389,324,83558,145318,106931,60788,98315,160401,91414.1
H200-SASS-accel-0b5b590-gpgpu-9783b92,158731,44614,93378,509,204589,12,64129,17755,59029,286,75962,145318,65803,102155,160130,159547,97951.8
H200-SASS-accel-e974aca-gpgpu-9783b92,140463,63203,105474,624,146277,21,39167,16078,79608,373,90333,128551,82254,98409,152810,173381,95385.6
H200-SASS-accel-ebf1186-gpgpu-9783b92,134941,68949,120810,746,136722,22,42401,17142,82641,397,92842,145318,95049,110988,127951,144206,90830.0
H200-SASS-accel-f7c8c46-gpgpu-0c33f5a,140823,81261,109444,784,159784,13,34172,15649,88544,528,83558,139264,115601,101686,140746,223843,103444.6
H200-SASS-accel-08de43a-gpgpu-0c33f5a,145294,71104,147511,764,180592,13,40932,24678,86773,725,95495,145318,101839,117777,142243,159547,112122.8
H200-SASS-accel-43c51cb-gpgpu-0c33f5a,178896,75844,138010,805,171017,14,38395,23876,85914,520,81520,145318,112559,104691,137844,211232,106146.2
H200-SASS-accel-e83e5f9-gpgpu-0c33f5a,149242,73397,161560,805,173373,14,36884,15462,87650,415,92842,133693,99470,115927,144550,215791,119045.6
H200-SASS-accel-e1c2b67-gpgpu-0c33f5a,217079,75844,163506,784,193335,14,43914,25897,81862,520,81520,139264,115601,115927,143772,223843,114918.4
H200-SASS-accel-148dbe5-gpgpu-8172043,196850,75844,148588,784,175583,13,40571,23948,81096,499,75962,139264,104323,76550,137137,179610,102591.9
H200-SASS-accel-b35523e-gpgpu-05e8c7e,200442,75844,150789,805,213324,14,42883,25733,82641,528,85700,145318,118812,110849,140746,192275,113563.8
H200-SASS-accel-8a6539a-gpgpu-3197413,224168,78459,166176,826,214446,15,44491,26539,84246,543,85700,151924,125801,112970,145335,230730,120147.7
H200-SASS-accel-0cee02c-gpgpu-10b44a9,222353,78459,166176,805,212214,15,43517,26450,84246,535,83558,145318,125801,112682,144550,228969,118995.7
H200-SASS-accel-0223e0e-gpgpu-fe9e5ea,233707,75844,154216,711,170161,14,46761,26118,78885,520,79579,133693,115601,113841,140746,191051,109609.5
H200-SASS-accel-6a44245-gpgpu-59f9aa6,154273,81261,173988,784,135109,15,49716,26661,82641,520,83558,145318,115601,113549,146932,228969,107464.9
H200-SASS-accel-94f8725-gpgpu-59f9aa6,152558,81261,160921,784,183486,14,42438,25037,85914,551,90333,159158,125801,109344,144550,232519,112605.2
H200-SASS-accel-e9bbcac-gpgpu-59f9aa6,209622,81261,148048,805,171017,14,38385,16147,91340,430,98304,159158,99470,99964,143004,161263,113950.9
H200-SASS-accel-ee0dce3-gpgpu-59f9aa6,229795,84271,174734,849,120923,22,42996,17761,86773,425,98304,159158,99470,123012,147744,167569,103806.0
H200-SASS-accel-20452b0-gpgpu-ff697f9,229795,81261,163506,764,170902,13,38320,16290,87650,420,90333,159158,118812,96480,144550,223843,101381.1

----------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
gpgpu_simulation_rate\s+=\s+(.*)\s+\(cycle\/sec\),,,,,,,,,,,,,,,,,
CFG,l1_bw_32f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfPKf--0,l1_bw_64f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PdS0_--0,l1_bw_128/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfS0_--0,l1_lat/__blocks_1___fast--_Z6l1_latPjS_PmS0_jj--0,l2_bw_64f/__tpb_1024___tpsm_1024___fast--_Z5l2_bwPjS_PdS0_jj--0,l2_lat/__fast--_Z10l2_hit_latPjS_PmS0_--0,mem_bw/__tpb_1024___tpsm_1024--_Z6mem_bwPfS_S_S_S_S_PjS0_j--0,mem_lat/__fast--_Z7mem_latPjS_PmS0_j--0,shared_bw/__tpb_1024___tpsm_1024___blocks_1--_Z9shared_bwPmS_Pjj--0,shared_lat/__blocks_1--_Z10shared_latPjS_Pmj--0,shared_bank_conflicts/1--_Z18transposeCoalescedPfS_ii--0,shared_bank_conflicts/2--_Z24transposeNoBankConflictsPfS_ii--0,MaxIops_int32/__tpb_1024____blocks_1--_Z9max_flopsIiEvPjS0_PT_S2_S2_--0,l1_shared_bw/__tpb_1024____blocks_1--_Z9shared_bwPjS_S_S_j--0,l1_bw_32f_unroll/__tpb_1024___blocks_1--_Z5l1_bwPjS_PfS0_--0,l1_bw_32f_unroll_large/__tpb_1024____blocks_1--_Z5l1_bwPjS_PfS0_--0,AV--VG
H200-SASS-accel-f56ba0a-gpgpu-0a789ab,1157,944,1546,1063,NA,1603,31,1494,1157,1480,NA,NA,NA,NA,NA,NA,960.1
H200-SASS-accel-1c450ae-gpgpu-e4a8836,1466,1109,1525,1339,NA,1599,31,1525,1188,1255,NA,NA,NA,NA,NA,NA,998.4
H200-SASS-accel-b9da7ee-gpgpu-e4a8836,1137,905,1690,1148,NA,1637,32,1482,1318,1343,NA,NA,NA,NA,NA,NA,980.5
H200-SASS-accel-b4dd5bb-gpgpu-e4a8836,1275,1008,1706,1148,NA,2505,29,2302,1271,1353,NA,NA,NA,NA,NA,NA,1111.3
H200-SASS-accel-a0575d5-gpgpu-0f3a798,1675,1032,1690,1268,NA,1558,22,1459,992,1804,NA,NA,NA,NA,NA,NA,1042.3
H200-SASS-accel-826d0fd-gpgpu-0f3a798,1120,1008,1141,1314,NA,2152,28,1491,1347,1408,NA,NA,NA,NA,NA,NA,1223.2
H200-SASS-accel-ae93dc4-gpgpu-b464869,1955,1205,1994,1545,28,1937,32,2288,1594,2303,145,176,1955,2160,1505,2092,1349.4
H200-SASS-accel-7e1bdc7-gpgpu-b464869,1458,1463,2209,1899,30,1952,35,2890,1723,2408,156,191,2133,2572,1587,1631,1433.2
H200-SASS-accel-88ca971-gpgpu-b464869,1955,931,1943,1230,21,3043,26,2893,1354,1382,163,164,1154,2740,1352,1343,1277.2
H200-SASS-accel-c0fe2dc-gpgpu-b464869,897,671,1065,852,34,1685,37,1687,907,963,172,170,869,1892,837,825,800.2
H200-SASS-accel-9e36462-gpgpu-b464869,1140,1024,1604,2144,30,2952,29,2695,1168,1848,136,158,1408,2252,1132,1678,1260.2
H200-SASS-accel-342cc02-gpgpu-01f6fc4,1268,998,1811,1208,40,2862,41,1880,1434,1471,139,153,1676,2449,1872,1884,1247.9
H200-SASS-accel-1ec7713-gpgpu-9783b92,1342,1022,1547,1166,30,1747,36,2503,1777,1394,160,193,1759,1402,1073,1537,1100.8
H200-SASS-accel-0b5b590-gpgpu-9783b92,1544,802,1221,1107,38,1809,59,2043,1160,1232,146,193,1083,2356,1748,1529,1064.8
H200-SASS-accel-e974aca-gpgpu-9783b92,1366,1136,1379,1356,27,3071,36,1850,1565,1605,173,171,1353,2270,1668,1662,1218.7
H200-SASS-accel-ebf1186-gpgpu-9783b92,1312,1239,1580,1621,25,3130,39,1973,1625,1709,178,193,1564,2560,1397,1382,1267.6
